tract,cbsa,cbsaname,cbsapop,cbsasamp1,cbsasamp2,cbsasamp3,nwhite,nblack,nhisp,nasian,povyes,povno,edlow,edhs,edsome,edba,owner,renter,twoparent,singparent,nokids,age0017,age1859,age60up,race_pop,pr_white,pr_black,pr_hisp,pr_asian,pov_pop,pr_pov,singpar_pop,pr_singpar,age_pop,pr_adult_nohs,hsplus
6001410200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,134,1696,1038,176,564,2408,401,697,566,173,482,545,102,301,658,862,1802,398,3044,0.044021025,0.557161629,0.340998686,0.05781866,2972,0.189771198,1061,0.283694628,2200,0.182272727,1436
6013385200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,609,104,75,480,23,1248,19,160,304,530,477,89,104,0,422,208,687,425,1268,0.480283912,0.082018927,0.059148265,0.378548896,1271,0.018095987,526,0,1112,0.017086331,994
6001450751,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,672,88,143,1139,0,1566,24,57,203,754,592,64,284,0,176,682,1261,172,2042,0.329089128,0.043095005,0.070029383,0.557786484,1566,0,460,0,1433,0.016748081,1014
6001410300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,68,1043,2186,218,1314,2707,1247,377,444,125,364,528,272,272,482,1168,2067,301,3515,0.019345661,0.296728307,0.621906117,0.062019915,4021,0.326784382,1026,0.265107212,2368,0.52660473,946
6013334001,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2300,150,763,369,184,3453,267,841,913,777,816,683,298,149,1044,834,2142,773,3582,0.642099386,0.041876047,0.213009492,0.103015075,3637,0.050591147,1491,0.099932931,2915,0.091595197,2531
6001444100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2902,292,2100,1708,344,7212,815,1306,1701,1464,1956,468,652,331,1471,1604,3938,1738,7002,0.414453013,0.041702371,0.29991431,0.243930306,7556,0.045526734,2454,0.134881826,5676,0.143587033,4471
6081602200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1166,239,5385,1145,852,6833,1628,1566,1099,841,450,2062,593,286,1630,1982,5100,1002,7935,0.146943919,0.030119723,0.678638941,0.144297417,7685,0.110865322,2509,0.113989637,6102,0.266797771,3506
6081600800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1168,518,1404,3456,748,5650,515,953,1404,1482,162,2576,380,183,2202,1260,4670,838,6546,0.178429575,0.079132295,0.214482126,0.527956004,6398,0.116911535,2765,0.066184448,5508,0.093500363,3839
6013369001,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,957,1562,2545,1047,1610,4603,1166,1589,891,775,863,1418,299,534,1547,1451,3378,1417,6111,0.156602847,0.255604647,0.416462117,0.171330388,6213,0.259134074,2380,0.224369748,4795,0.243169969,3255
6001401100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1933,1093,522,464,777,2961,275,361,787,1497,453,1554,183,123,1708,490,3247,419,4012,0.481804586,0.272432702,0.130109671,0.115653041,3738,0.207865169,2014,0.061072493,3666,0.075013639,2645
6041120000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5228,76,337,228,235,5608,100,442,1038,2866,1663,1164,566,150,2087,1262,3110,1655,5869,0.890782075,0.012949395,0.057420344,0.038848185,5843,0.040219066,2803,0.053514092,4765,0.020986359,4346
6081610602,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1515,55,1493,252,508,2836,564,386,442,873,806,351,298,131,706,798,2077,511,3315,0.457013575,0.016591252,0.450377074,0.0760181,3344,0.151913876,1135,0.115418502,2588,0.217928903,1701
6001434000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,829,933,2236,805,937,3875,960,708,803,266,584,1092,320,541,814,1345,2922,617,4803,0.172600458,0.194253592,0.465542369,0.167603581,4812,0.19472153,1675,0.322985075,3539,0.271263069,1777
6075035300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1948,79,408,4642,522,7340,1145,1163,1140,2085,1565,893,470,310,1576,1167,4345,1714,7077,0.275257878,0.011162922,0.057651547,0.655927653,7862,0.066395319,2356,0.131578947,6059,0.188975078,4388
6075015300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1378,149,144,319,153,1882,35,172,309,1080,330,627,85,26,851,182,1473,385,1990,0.692462312,0.074874372,0.072361809,0.160301508,2035,0.075184275,962,0.027027027,1858,0.01883746,1561
6013389200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,518,215,346,592,373,1496,318,404,450,574,84,687,173,37,582,248,1216,250,1671,0.309994016,0.12866547,0.20706164,0.354278875,1869,0.199571964,792,0.046717172,1466,0.21691678,1428
6075012601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1880,22,126,231,103,2220,59,74,157,1854,285,1211,111,0,1309,206,1778,345,2259,0.832226649,0.009738822,0.055776892,0.102257636,2323,0.044339217,1420,0,2123,0.027790862,2085
6075020402,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2651,151,449,620,323,3763,91,331,876,2293,696,1713,219,49,2195,234,3076,687,3871,0.68483596,0.039008008,0.1159907,0.160165332,4086,0.079050416,2463,0.019894438,3763,0.024182833,3500
6013321200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2794,221,796,1534,999,4416,208,462,1296,1598,1072,1200,365,120,1810,969,3796,768,5345,0.522731525,0.041347053,0.148924228,0.286997194,5415,0.184487535,2295,0.052287582,4564,0.045574058,3356
6001428600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1329,297,269,1240,251,2700,279,368,615,1177,795,752,192,84,1186,458,1844,969,3135,0.423923445,0.094736842,0.085805423,0.39553429,2951,0.085055913,1462,0.05745554,2813,0.099182368,2160
6001405500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,574,813,449,1727,540,2957,551,556,778,658,357,1128,113,244,1110,621,2510,512,3563,0.161100196,0.228178501,0.126017401,0.484703901,3497,0.154418073,1467,0.166325835,3022,0.182329583,1992
6001433500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1406,201,1051,1630,142,4106,484,1135,964,395,1131,243,356,86,835,982,2410,960,4288,0.327891791,0.046875,0.245102612,0.380130597,4248,0.033427495,1277,0.067345341,3370,0.143620178,2494
6075020200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3106,418,1577,1024,807,4628,497,522,1007,2423,539,2689,117,98,2629,627,4698,944,6125,0.507102041,0.068244898,0.257469388,0.167183673,5435,0.148482061,2844,0.034458509,5642,0.08808933,3952
6081605700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3341,47,156,1550,213,4962,138,229,564,2508,1695,90,655,56,1046,1413,2429,1431,5094,0.655869651,0.009226541,0.030624264,0.304279545,5175,0.04115942,1757,0.03187251,3860,0.035751295,3301
6075030101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2664,119,331,951,387,3835,41,150,449,2896,560,1437,165,48,1777,407,3308,518,4065,0.655350554,0.029274293,0.081426814,0.233948339,4222,0.091662719,1990,0.024120603,3826,0.010716153,3495
6013305000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2234,1013,3018,205,1475,4119,905,1368,874,229,644,1601,263,479,1232,1922,3939,759,6470,0.345285935,0.156568779,0.466460587,0.031684699,5594,0.263675366,1974,0.242654509,4698,0.192635164,2471
6013341000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3688,75,436,468,57,4801,189,408,899,2060,1346,673,396,172,1505,1102,2770,992,4667,0.790229269,0.016070281,0.093421898,0.100278552,4858,0.011733224,2073,0.082971539,3762,0.050239234,3367
6081608502,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1208,74,500,782,94,2721,103,387,699,788,648,552,235,111,859,432,1767,438,2564,0.471138846,0.028861154,0.1950078,0.3049922,2815,0.03339254,1205,0.092116183,2205,0.046712018,1874
6013355302,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2410,77,220,656,43,3495,0,169,441,1795,1124,81,459,4,759,885,1725,874,3363,0.716622064,0.022896224,0.065417782,0.195063931,3538,0.012153759,1222,0.003273322,2599,0,2405
6013388000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1231,193,310,716,66,2468,148,241,465,1127,561,581,251,121,729,450,1614,512,2450,0.50244898,0.07877551,0.126530612,0.292244898,2534,0.026045777,1101,0.109900091,2126,0.069614299,1833
6013324002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3129,224,864,780,344,4939,305,649,1331,1709,796,1588,415,55,2040,853,3274,1014,4997,0.626175705,0.044826896,0.172903742,0.156093656,5283,0.065114518,2510,0.021912351,4288,0.071128731,3689
6075980501,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,38,103,152,499,105,638,155,210,85,50,64,159,25,56,194,142,381,274,792,0.047979798,0.130050505,0.191919192,0.630050505,743,0.141318977,275,0.203636364,655,0.236641221,345
6075011000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2136,100,226,2256,957,4761,1108,819,616,1791,357,2118,333,90,2213,326,3555,946,4718,0.452734209,0.021195422,0.047901653,0.478168716,5718,0.167366212,2636,0.03414264,4501,0.246167518,3226
6001435300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1223,1100,1439,596,958,3601,527,1035,1040,716,647,962,199,421,971,1024,2708,747,4358,0.280633318,0.252409362,0.330197338,0.136759982,4559,0.210133801,1591,0.264613451,3455,0.152532562,2791
6001440306,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,323,376,423,2558,180,3579,605,699,472,760,727,260,313,170,481,996,2308,537,3680,0.087771739,0.102173913,0.114945652,0.695108696,3759,0.047885076,964,0.176348548,2845,0.212653779,1931
6001405200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1745,825,434,1447,414,3976,325,481,816,1959,671,1727,250,175,1979,546,3227,824,4451,0.392046731,0.185351606,0.097506178,0.325095484,4390,0.094305239,2404,0.072795341,4051,0.080227104,3256
6001433700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,718,413,1451,508,306,2637,450,665,514,344,410,594,170,157,625,828,1984,370,3090,0.23236246,0.133656958,0.469579288,0.164401294,2943,0.103975535,952,0.164915966,2354,0.191163976,1523
6075025100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1663,181,719,421,215,3011,69,284,433,1735,864,405,199,126,983,453,2061,563,2984,0.55730563,0.060656836,0.240951743,0.141085791,3226,0.066646001,1308,0.096330275,2624,0.026295732,2452
6013352201,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4076,97,369,1004,317,5235,189,184,684,2684,1683,585,672,215,1332,1436,2871,1443,5546,0.734944104,0.017490083,0.066534439,0.181031374,5552,0.057096542,2219,0.096890491,4314,0.043810848,3552
6001406900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1331,917,472,858,597,3565,513,509,526,1415,859,629,277,234,1040,816,2220,683,3578,0.371995528,0.256288429,0.131917272,0.23979877,4162,0.143440654,1551,0.150870406,2903,0.176713744,2450
6013355117,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1704,183,365,5819,75,6439,168,99,483,3154,2026,139,1368,54,356,3405,4514,460,8071,0.211126254,0.02267377,0.04522364,0.720976335,6514,0.011513663,1778,0.030371204,4974,0.033775633,3736
6081984300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0
6001428700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1434,702,496,1294,562,2690,305,242,602,717,486,690,256,306,566,1095,2688,336,3926,0.365257259,0.178807947,0.126337239,0.329597555,3252,0.172816728,1128,0.271276596,3024,0.100859788,1561
6013338102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2348,86,572,429,224,3735,127,421,884,1262,1086,236,471,80,790,752,2034,815,3435,0.683551674,0.02503639,0.166521106,0.12489083,3959,0.056579944,1341,0.059656972,2849,0.044577045,2567
6075016700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3267,306,464,438,588,4107,258,434,784,2479,665,1612,203,86,2004,359,3891,402,4475,0.730055866,0.068379888,0.103687151,0.097877095,4695,0.125239617,2293,0.037505451,4293,0.060097834,3697
6001405700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,348,1105,559,1172,558,2593,525,429,604,507,394,885,227,142,901,671,2119,453,3184,0.109296482,0.347047739,0.175565327,0.368090452,3151,0.177086639,1270,0.111811024,2572,0.204121306,1540
6001402700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,199,902,243,163,328,1088,238,269,252,209,113,491,79,76,498,398,1008,163,1507,0.132050431,0.598540146,0.161247512,0.108161911,1416,0.231638418,653,0.116385911,1171,0.20324509,730
6041118100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2196,8,93,45,134,1868,22,79,153,1028,685,113,271,47,392,726,1098,583,2342,0.93766012,0.003415884,0.03970965,0.019214347,2002,0.066933067,710,0.066197183,1681,0.013087448,1260
6081612800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2797,24,121,231,153,3078,38,103,314,1680,1037,128,451,86,601,1017,1565,714,3173,0.881500158,0.00756382,0.038134258,0.072801765,3231,0.04735376,1138,0.075571178,2279,0.01667398,2097
6001435601,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,852,659,2819,463,1019,3607,883,1247,793,419,406,1086,339,197,1055,1397,2949,556,4793,0.177759232,0.137492176,0.588149385,0.096599207,4626,0.220276697,1591,0.123821496,3505,0.25192582,2459
6001435500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1050,545,1558,485,578,2913,673,538,802,356,438,960,183,125,1002,869,2254,602,3638,0.288620121,0.149807587,0.428257284,0.133315008,3491,0.165568605,1310,0.095419847,2856,0.235644258,1696
6013355107,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2384,614,1346,541,339,4048,268,674,1083,846,1308,224,441,157,754,1297,2983,768,4885,0.488024565,0.12569089,0.275537359,0.110747185,4387,0.077273763,1352,0.11612426,3751,0.071447614,2603
6001437200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1537,899,1833,2279,474,5461,833,1148,986,1082,1424,903,430,295,1342,1436,3849,1470,6548,0.234728161,0.13729383,0.279932804,0.348045205,5935,0.079865206,2067,0.142718916,5319,0.156608385,3216
6075016200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1533,196,338,398,354,1906,107,128,480,1255,155,1439,37,53,1302,121,2040,380,2465,0.621906694,0.079513185,0.137119675,0.161460446,2260,0.156637168,1392,0.038074713,2420,0.044214876,1863
6041114200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2607,66,233,101,133,2658,48,194,614,1160,854,523,249,118,895,629,1735,723,3007,0.866977054,0.021948786,0.077485866,0.033588294,2791,0.047653171,1262,0.093502377,2458,0.019528072,1968
6013392200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1677,2053,3935,2741,914,9323,1622,2046,2761,1394,2112,936,1115,191,1885,2497,6651,1457,10406,0.161157025,0.197290025,0.378147223,0.263405727,10237,0.08928397,3191,0.059855845,8108,0.200049334,6201
6001441402,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1393,208,584,2694,255,4776,322,472,833,1849,1253,441,624,90,910,1235,3047,951,4879,0.285509326,0.042631687,0.119696659,0.552162328,5031,0.050685748,1624,0.055418719,3998,0.08054027,3154
6075032602,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1422,73,178,2523,369,4129,312,546,959,1485,837,832,329,177,1135,580,2623,1113,4196,0.338894185,0.017397521,0.042421354,0.60128694,4498,0.082036461,1641,0.10786106,3736,0.083511777,2990
6075030400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2500,71,277,2063,447,4722,308,285,633,2563,1443,490,489,162,1249,926,2904,1276,4911,0.509061291,0.014457341,0.056403991,0.420077377,5169,0.086477075,1900,0.085263158,4180,0.073684211,3481
6013338101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1792,308,2104,614,825,3227,441,352,1072,814,869,926,377,226,960,1219,3093,684,4818,0.371938564,0.063926941,0.436695724,0.127438771,4052,0.203603159,1563,0.14459373,3777,0.116759333,2238
6013303102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3131,652,2608,924,429,5774,501,993,1213,865,1561,655,842,190,856,2513,4349,762,7315,0.428024607,0.089131921,0.356527683,0.126315789,6203,0.069160084,1888,0.100635593,5111,0.09802387,3071
6081608700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,4547,133,800,1200,146,6013,159,429,1399,2698,1866,812,651,115,1915,1391,4131,1452,6680,0.680688623,0.01991018,0.119760479,0.179640719,6159,0.023705147,2681,0.042894442,5583,0.028479312,4526
6013338203,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2960,177,435,828,367,4616,80,443,1020,2339,1042,1442,365,156,2113,603,3356,605,4400,0.672727273,0.040227273,0.098863636,0.188181818,4983,0.073650411,2634,0.059225513,3961,0.02019692,3802
6075030700,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3626,230,606,1602,216,5886,145,394,1004,3429,2243,408,424,139,2080,1142,3576,1625,6064,0.597955145,0.03792876,0.099934037,0.264182058,6102,0.03539823,2643,0.052591752,5201,0.027879254,4827
6001430900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1977,470,1259,804,554,4121,365,883,1047,795,364,1421,335,416,1086,1239,2692,750,4510,0.438359202,0.10421286,0.279157428,0.17827051,4675,0.118502674,1837,0.226456179,3442,0.106042998,2725
6041112202,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,974,90,2591,515,304,3296,815,384,537,651,587,710,314,127,869,1045,2590,582,4170,0.233573141,0.021582734,0.621342926,0.123501199,3600,0.084444444,1310,0.096946565,3172,0.256935687,1572
6075016300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2159,865,550,582,882,3546,185,480,752,2126,354,1693,88,28,1792,412,3394,487,4156,0.519489894,0.20813282,0.132338787,0.140038499,4428,0.199186992,1908,0.014675052,3881,0.047668127,3358
6001440307,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1083,323,877,1789,416,3383,423,833,792,841,1159,396,253,135,1115,735,2234,1250,4072,0.265962672,0.0793222,0.215373281,0.439341847,3799,0.109502501,1503,0.089820359,3484,0.12141217,2466
6013311000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,570,1022,2620,708,899,3890,568,1127,791,197,758,658,370,342,631,1497,2956,548,4920,0.115853659,0.207723577,0.532520325,0.143902439,4789,0.187721863,1343,0.25465376,3504,0.162100457,2115
6013328000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1114,174,500,423,180,2181,423,380,742,499,83,1232,149,50,1063,235,1403,643,2211,0.503844414,0.078697422,0.226142017,0.191316147,2361,0.076238882,1262,0.039619651,2046,0.206744868,1621
6041105000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3869,389,1544,575,625,5405,242,748,1232,1772,1719,841,617,319,1461,1861,3551,1178,6377,0.60671162,0.06100047,0.242120119,0.09016779,6030,0.103648425,2397,0.13308302,4729,0.05117361,3752
6001444400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1040,228,2709,1052,289,4810,675,1203,763,567,828,603,380,213,760,1342,3177,595,5029,0.206800557,0.045337045,0.538675681,0.209186717,5099,0.05667778,1353,0.157427938,3772,0.178950159,2533
6075021300,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1881,34,196,248,109,2453,29,97,436,1540,637,534,214,23,1036,384,1716,374,2359,0.797371768,0.014412887,0.083086053,0.105129292,2562,0.042544887,1273,0.018067557,2090,0.013875598,2073
6001409000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,61,1580,1733,160,989,2961,980,563,532,55,567,417,339,226,438,1067,2054,431,3534,0.017260894,0.447085456,0.490379174,0.045274477,3950,0.250379747,1003,0.225324028,2485,0.394366197,1150
6001450743,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1473,187,723,2186,304,5167,328,415,623,2000,676,1239,506,287,1348,1243,3155,336,4569,0.32239002,0.040927993,0.158240315,0.478441672,5471,0.05556571,2141,0.13404951,3491,0.093955887,3038
6041123000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1885,5,72,65,30,2111,5,139,270,1257,696,233,207,14,710,446,771,857,2027,0.929945733,0.0024667,0.035520474,0.032067094,2141,0.014012144,931,0.015037594,1628,0.003071253,1666
6081607500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1606,105,815,982,246,3109,72,395,725,1244,616,930,359,92,969,781,2374,481,3508,0.457810718,0.029931585,0.232326112,0.279931585,3355,0.073323398,1420,0.064788732,2855,0.025218914,2364
6075023102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,170,2231,565,483,499,2983,482,604,717,375,417,805,169,316,703,950,2005,523,3449,0.049289649,0.646854161,0.163815599,0.140040591,3482,0.143308443,1188,0.265993266,2528,0.190664557,1696
6013309000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,684,981,809,253,472,1835,203,222,664,404,609,408,99,185,585,671,1709,391,2727,0.250825083,0.359735974,0.296663,0.092775944,2307,0.204594712,869,0.212888377,2100,0.096666667,1290
6075017801,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,897,132,139,2270,517,2390,873,306,400,1250,363,1835,18,35,1995,76,1269,2154,3438,0.260907504,0.038394415,0.040430483,0.660267597,2907,0.177846577,2048,0.017089844,3423,0.255039439,1956
6001450200,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2253,229,612,827,574,4333,143,574,1084,1494,662,1261,390,122,1548,718,2996,353,3921,0.574598317,0.058403469,0.156082632,0.210915583,4907,0.116975749,2060,0.059223301,3349,0.042699313,3152
6041122000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1572,1977,958,66,0,0,1291,1393,876,95,0,0,0,0,0,0,4610,244,4573,0.343756834,0.43232014,0.209490488,0.014432539,0,NaN,0,NaN,4854,0.265966213,2364
6001435800,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1604,298,2039,1322,263,5358,592,1125,1144,624,1233,384,467,223,914,1358,3177,847,5263,0.304769143,0.056621699,0.387421623,0.251187536,5621,0.046788828,1604,0.139027431,4024,0.147117296,2893
6001436900,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,876,552,4203,1017,1102,5291,918,1312,1015,578,779,1041,520,338,927,2059,3948,717,6648,0.131768953,0.083032491,0.632220217,0.152978339,6393,0.172376036,1785,0.189355742,4665,0.196784566,2905
6013364002,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1591,767,2069,969,302,4739,698,1002,1339,431,1275,523,389,174,1230,1306,3225,987,5396,0.294848036,0.142142328,0.383432172,0.179577465,5041,0.059908748,1793,0.09704406,4212,0.165716999,2772
6013359204,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,684,772,729,2413,86,4412,316,448,966,1399,1189,274,421,121,841,917,2794,991,4598,0.148760331,0.167899087,0.158547194,0.524793388,4498,0.019119609,1383,0.087490962,3785,0.08348745,2813
6081604102,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,714,127,403,983,115,2014,136,314,659,616,511,794,82,49,1132,300,1478,543,2227,0.320610687,0.057027391,0.180960934,0.441400988,2129,0.05401597,1263,0.038796516,2021,0.067293419,1589
6081603100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2252,59,434,399,58,3076,120,402,780,1117,1042,194,246,61,897,725,1935,615,3144,0.716284987,0.018765903,0.138040712,0.126908397,3134,0.018506701,1204,0.050664452,2550,0.047058824,2299
6041103100,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,5975,108,597,321,512,6841,197,835,1492,2501,2370,334,760,211,1613,1575,3660,1933,7001,0.853449507,0.015426368,0.085273532,0.045850593,7353,0.069631443,2584,0.081656347,5593,0.0352226,4828
6081610000,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2854,119,1087,367,185,4275,85,640,861,1664,846,1143,439,131,1350,902,2815,814,4427,0.64468037,0.026880506,0.24553874,0.082900384,4460,0.041479821,1920,0.068229167,3629,0.02342243,3165
6001451505,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2653,31,348,194,255,3070,90,353,864,959,1031,106,467,62,614,894,1998,445,3226,0.822380657,0.009609423,0.107873528,0.060136392,3325,0.076691729,1143,0.05424322,2443,0.036839951,2176
6075980401,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0,NaN,0
6001450604,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,3494,61,509,577,71,4496,121,566,911,1623,1302,368,611,45,922,1262,2644,890,4641,0.752854988,0.013143719,0.109674639,0.124326654,4567,0.01554631,1578,0.02851711,3534,0.034238823,3100
6013336101,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,629,376,3347,393,865,3296,791,624,620,371,241,1189,257,256,850,1484,3023,295,4745,0.13256059,0.079241307,0.705374078,0.082824025,4161,0.20788272,1363,0.187820983,3318,0.238396624,1615
6001441924,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1607,262,1003,4107,167,5967,243,432,891,2795,1521,1048,834,72,1481,1844,4572,885,6979,0.230262215,0.037541195,0.143716865,0.588479725,6134,0.027225302,2387,0.030163385,5457,0.044529962,4118
6001409600,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,94,1761,2977,214,1200,4131,1197,752,645,181,503,899,354,440,646,1646,2937,480,5046,0.018628617,0.348989298,0.589972255,0.04240983,5331,0.225098481,1440,0.305555556,3417,0.350307287,1578
6001423500,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,1583,661,255,497,859,3095,301,829,369,1447,397,1082,110,178,1032,354,2005,759,2996,0.528371162,0.220627503,0.085113485,0.16588785,3954,0.217248356,1320,0.134848485,2764,0.108900145,2645
6081607400,41860,"San Francisco-Oakland-Fremont, CA CBSA",4335391,1,1,0,2354,118,878,963,364,3623,351,664,910,1258,915,949,386,64,1348,892,2415,1144,4313,0.545791792,0.027359147,0.203570601,0.22327846,3987,0.091296714,1798,0.035595106,3559,0.098623209,2832
